UF,código do município,Município,descrição,data,Valor
PI,221100,Pi-Teresina,Saldos,2022-10-01,811.0
PI,221100,Pi-Teresina,Variação Relativa (%),2022-10-01,0.41
PI,221100,Pi-Teresina,Estoque,2022-11-01,206800.0
PI,221100,Pi-Teresina,Admissões,2022-11-01,6017.0
PI,221100,Pi-Teresina,Desligamentos,2022-11-01,6073.0
PI,221100,Pi-Teresina,Saldos,2022-11-01,-56.0
PI,221100,Pi-Teresina,Variação Relativa (%),2022-11-01,-0.04
PI,221100,Pi-Teresina,Estoque,2022-12-01,206171.0
PI,221100,Pi-Teresina,Admissões,2022-12-01,4775.0
PI,221100,Pi-Teresina,Desligamentos,2022-12-01,5404.0
PI,221100,Pi-Teresina,Saldos,2022-12-01,-629.0
PI,221100,Pi-Teresina,Variação Relativa (%),2022-12-01,-0.32
PI,221100,Pi-Teresina,Estoque,2023-01-01,206165.0
PI,221100,Pi-Teresina,Admissões,2023-01-01,5889.0
PI,221100,Pi-Teresina,Desligamentos,2023-01-01,5895.0
PI,221100,Pi-Teresina,Saldos,2023-01-01,-6.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-01-01,0.0
PI,221100,Pi-Teresina,Estoque,2023-02-01,206463.0
PI,221100,Pi-Teresina,Admissões,2023-02-01,5823.0
PI,221100,Pi-Teresina,Desligamentos,2023-02-01,5525.0
PI,221100,Pi-Teresina,Saldos,2023-02-01,298.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-02-01,0.15
PI,221100,Pi-Teresina,Estoque,2023-03-01,206960.0
PI,221100,Pi-Teresina,Admissões,2023-03-01,6947.0
PI,221100,Pi-Teresina,Desligamentos,2023-03-01,6450.0
PI,221100,Pi-Teresina,Saldos,2023-03-01,497.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-03-01,0.25
PI,221100,Pi-Teresina,Estoque,2023-04-01,207798.0
PI,221100,Pi-Teresina,Admissões,2023-04-01,7036.0
PI,221100,Pi-Teresina,Desligamentos,2023-04-01,6198.0
PI,221100,Pi-Teresina,Saldos,2023-04-01,838.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-04-01,0.43
PI,221100,Pi-Teresina,Estoque,2023-05-01,209102.0
PI,221100,Pi-Teresina,Admissões,2023-05-01,7361.0
PI,221100,Pi-Teresina,Desligamentos,2023-05-01,6057.0
PI,221100,Pi-Teresina,Saldos,2023-05-01,1304.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-05-01,0.66
PI,221100,Pi-Teresina,Estoque,2023-06-01,210394.0
PI,221100,Pi-Teresina,Admissões,2023-06-01,7534.0
PI,221100,Pi-Teresina,Desligamentos,2023-06-01,6242.0
PI,221100,Pi-Teresina,Saldos,2023-06-01,1292.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-06-01,0.65
PI,221100,Pi-Teresina,Estoque,2023-07-01,211462.0
PI,221100,Pi-Teresina,Admissões,2023-07-01,7030.0
PI,221100,Pi-Teresina,Desligamentos,2023-07-01,5962.0
PI,221100,Pi-Teresina,Saldos,2023-07-01,1068.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-07-01,0.54
PI,221100,Pi-Teresina,Estoque,2023-08-01,212800.0
PI,221100,Pi-Teresina,Admissões,2023-08-01,7824.0
PI,221100,Pi-Teresina,Desligamentos,2023-08-01,6486.0
PI,221100,Pi-Teresina,Saldos,2023-08-01,1338.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-08-01,0.67
PI,221100,Pi-Teresina,Estoque,2023-09-01,214413.0
PI,221100,Pi-Teresina,Admissões,2023-09-01,7411.0
PI,221100,Pi-Teresina,Desligamentos,2023-09-01,5798.0
PI,221100,Pi-Teresina,Saldos,2023-09-01,1613.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-09-01,0.8
PI,221100,Pi-Teresina,Estoque,2023-10-01,215977.0
PI,221100,Pi-Teresina,Admissões,2023-10-01,7150.0
PI,221100,Pi-Teresina,Desligamentos,2023-10-01,5586.0
PI,221100,Pi-Teresina,Saldos,2023-10-01,1564.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-10-01,0.77
PI,221100,Pi-Teresina,Estoque,2023-11-01,216658.0
PI,221100,Pi-Teresina,Admissões,2023-11-01,6873.0
PI,221100,Pi-Teresina,Desligamentos,2023-11-01,6192.0
PI,221100,Pi-Teresina,Saldos,2023-11-01,681.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-11-01,0.33
PI,221100,Pi-Teresina,Estoque,2023-12-01,215975.0
PI,221100,Pi-Teresina,Admissões,2023-12-01,5138.0
PI,221100,Pi-Teresina,Desligamentos,2023-12-01,5821.0
PI,221100,Pi-Teresina,Saldos,2023-12-01,-683.0
PI,221100,Pi-Teresina,Variação Relativa (%),2023-12-01,-0.33
PI,221100,Pi-Teresina,Estoque,2024-01-01,216728.0
PI,221100,Pi-Teresina,Admissões,2024-01-01,7302.0
PI,221100,Pi-Teresina,Desligamentos,2024-01-01,6549.0
PI,221100,Pi-Teresina,Saldos,2024-01-01,753.0
PI,221100,Pi-Teresina,Variação Relativa (%),2024-01-01,0.35
PI,221100,Pi-Teresina,Estoque,2024-02-01,216975.0
PI,221100,Pi-Teresina,Admissões,2024-02-01,7107.0
PI,221100,Pi-Teresina,Desligamentos,2024-02-01,6860.0
PI,221100,Pi-Teresina,Saldos,2024-02-01,247.0
PI,221100,Pi-Teresina,Variação Relativa (%),2024-02-01,0.11
PI,221100,Pi-Teresina,Estoque,2024-03-01,218748.0
PI,221100,Pi-Teresina,Admissões,2024-03-01,8445.0
PI,221100,Pi-Teresina,Desligamentos,2024-03-01,6672.0
PI,221100,Pi-Teresina,Saldos,2024-03-01,1773.0
PI,221100,Pi-Teresina,Variação Relativa (%),2024-03-01,0.82
CE,230440,Ce-Fortaleza,Estoque,2020-01-01,599229.0
CE,230440,Ce-Fortaleza,Admissões,2020-01-01,19010.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-01-01,18615.0
CE,230440,Ce-Fortaleza,Saldos,2020-01-01,395.0
CE,230440,Ce-Fortaleza,Estoque,2020-02-01,599230.0
CE,230440,Ce-Fortaleza,Admissões,2020-02-01,19634.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-02-01,16114.0
CE,230440,Ce-Fortaleza,Saldos,2020-02-01,3520.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-02-01,0.64
CE,230440,Ce-Fortaleza,Estoque,2020-03-01,598018.0
CE,230440,Ce-Fortaleza,Admissões,2020-03-01,18246.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-03-01,19458.0
CE,230440,Ce-Fortaleza,Saldos,2020-03-01,-1212.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-03-01,-0.22
CE,230440,Ce-Fortaleza,Estoque,2020-04-01,582023.0
CE,230440,Ce-Fortaleza,Admissões,2020-04-01,7194.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-04-01,23189.0
CE,230440,Ce-Fortaleza,Saldos,2020-04-01,-15995.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-04-01,-2.82
CE,230440,Ce-Fortaleza,Estoque,2020-05-01,576328.0
CE,230440,Ce-Fortaleza,Admissões,2020-05-01,8653.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-05-01,14348.0
CE,230440,Ce-Fortaleza,Saldos,2020-05-01,-5695.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-05-01,-1.03
CE,230440,Ce-Fortaleza,Estoque,2020-06-01,574947.0
CE,230440,Ce-Fortaleza,Admissões,2020-06-01,11197.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-06-01,12578.0
CE,230440,Ce-Fortaleza,Saldos,2020-06-01,-1381.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-06-01,-0.26
CE,230440,Ce-Fortaleza,Estoque,2020-07-01,576932.0
CE,230440,Ce-Fortaleza,Admissões,2020-07-01,13923.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-07-01,11938.0
CE,230440,Ce-Fortaleza,Saldos,2020-07-01,1985.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-07-01,0.36
CE,230440,Ce-Fortaleza,Estoque,2020-08-01,582195.0
CE,230440,Ce-Fortaleza,Admissões,2020-08-01,17731.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-08-01,12468.0
CE,230440,Ce-Fortaleza,Saldos,2020-08-01,5263.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-08-01,0.95
CE,230440,Ce-Fortaleza,Estoque,2020-09-01,587603.0
CE,230440,Ce-Fortaleza,Admissões,2020-09-01,19146.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-09-01,13738.0
CE,230440,Ce-Fortaleza,Saldos,2020-09-01,5408.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-09-01,0.98
CE,230440,Ce-Fortaleza,Estoque,2020-10-01,595487.0
CE,230440,Ce-Fortaleza,Admissões,2020-10-01,23218.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-10-01,15334.0
CE,230440,Ce-Fortaleza,Saldos,2020-10-01,7884.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-10-01,1.41
CE,230440,Ce-Fortaleza,Estoque,2020-11-01,603926.0
CE,230440,Ce-Fortaleza,Admissões,2020-11-01,21721.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-11-01,13282.0
CE,230440,Ce-Fortaleza,Saldos,2020-11-01,8439.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-11-01,1.48
CE,230440,Ce-Fortaleza,Estoque,2020-12-01,606252.0
CE,230440,Ce-Fortaleza,Admissões,2020-12-01,17481.0
CE,230440,Ce-Fortaleza,Desligamentos,2020-12-01,15155.0
CE,230440,Ce-Fortaleza,Saldos,2020-12-01,2326.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2020-12-01,0.41
CE,230440,Ce-Fortaleza,Estoque,2021-01-01,608929.0
CE,230440,Ce-Fortaleza,Admissões,2021-01-01,20475.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-01-01,17798.0
CE,230440,Ce-Fortaleza,Saldos,2021-01-01,2677.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-01-01,0.47
CE,230440,Ce-Fortaleza,Estoque,2021-02-01,615602.0
CE,230440,Ce-Fortaleza,Admissões,2021-02-01,23491.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-02-01,16818.0
CE,230440,Ce-Fortaleza,Saldos,2021-02-01,6673.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-02-01,1.15
CE,230440,Ce-Fortaleza,Estoque,2021-03-01,614320.0
CE,230440,Ce-Fortaleza,Admissões,2021-03-01,18143.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-03-01,19425.0
CE,230440,Ce-Fortaleza,Saldos,2021-03-01,-1282.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-03-01,-0.23
CE,230440,Ce-Fortaleza,Estoque,2021-04-01,615552.0
CE,230440,Ce-Fortaleza,Admissões,2021-04-01,16534.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-04-01,15302.0
CE,230440,Ce-Fortaleza,Saldos,2021-04-01,1232.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-04-01,0.21
CE,230440,Ce-Fortaleza,Estoque,2021-05-01,618099.0
CE,230440,Ce-Fortaleza,Admissões,2021-05-01,18011.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-05-01,15464.0
CE,230440,Ce-Fortaleza,Saldos,2021-05-01,2547.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-05-01,0.44
CE,230440,Ce-Fortaleza,Estoque,2021-06-01,622963.0
CE,230440,Ce-Fortaleza,Admissões,2021-06-01,21320.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-06-01,16456.0
CE,230440,Ce-Fortaleza,Saldos,2021-06-01,4864.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-06-01,0.83
CE,230440,Ce-Fortaleza,Estoque,2021-07-01,629170.0
CE,230440,Ce-Fortaleza,Admissões,2021-07-01,23055.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-07-01,16848.0
CE,230440,Ce-Fortaleza,Saldos,2021-07-01,6207.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-07-01,1.05
CE,230440,Ce-Fortaleza,Estoque,2021-08-01,637050.0
CE,230440,Ce-Fortaleza,Admissões,2021-08-01,25772.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-08-01,17892.0
CE,230440,Ce-Fortaleza,Saldos,2021-08-01,7880.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-08-01,1.33
CE,230440,Ce-Fortaleza,Estoque,2021-09-01,642946.0
CE,230440,Ce-Fortaleza,Admissões,2021-09-01,25046.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-09-01,19150.0
CE,230440,Ce-Fortaleza,Saldos,2021-09-01,5896.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-09-01,0.98
CE,230440,Ce-Fortaleza,Estoque,2021-10-01,646800.0
CE,230440,Ce-Fortaleza,Admissões,2021-10-01,23890.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-10-01,20036.0
CE,230440,Ce-Fortaleza,Saldos,2021-10-01,3854.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-10-01,0.64
CE,230440,Ce-Fortaleza,Estoque,2021-11-01,654360.0
CE,230440,Ce-Fortaleza,Admissões,2021-11-01,24736.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-11-01,17176.0
CE,230440,Ce-Fortaleza,Saldos,2021-11-01,7560.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-11-01,1.23
CE,230440,Ce-Fortaleza,Estoque,2021-12-01,655607.0
CE,230440,Ce-Fortaleza,Admissões,2021-12-01,19037.0
CE,230440,Ce-Fortaleza,Desligamentos,2021-12-01,17790.0
CE,230440,Ce-Fortaleza,Saldos,2021-12-01,1247.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2021-12-01,0.2
CE,230440,Ce-Fortaleza,Estoque,2022-01-01,654855.0
CE,230440,Ce-Fortaleza,Admissões,2022-01-01,23159.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-01-01,23911.0
CE,230440,Ce-Fortaleza,Saldos,2022-01-01,-752.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-01-01,-0.13
CE,230440,Ce-Fortaleza,Estoque,2022-02-01,660151.0
CE,230440,Ce-Fortaleza,Admissões,2022-02-01,25592.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-02-01,20296.0
CE,230440,Ce-Fortaleza,Saldos,2022-02-01,5296.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-02-01,0.85
CE,230440,Ce-Fortaleza,Estoque,2022-03-01,663617.0
CE,230440,Ce-Fortaleza,Admissões,2022-03-01,25588.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-03-01,22122.0
CE,230440,Ce-Fortaleza,Saldos,2022-03-01,3466.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-03-01,0.55
CE,230440,Ce-Fortaleza,Estoque,2022-04-01,666845.0
CE,230440,Ce-Fortaleza,Admissões,2022-04-01,23520.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-04-01,20292.0
CE,230440,Ce-Fortaleza,Saldos,2022-04-01,3228.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-04-01,0.51
CE,230440,Ce-Fortaleza,Estoque,2022-05-01,671446.0
CE,230440,Ce-Fortaleza,Admissões,2022-05-01,26097.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-05-01,21496.0
CE,230440,Ce-Fortaleza,Saldos,2022-05-01,4601.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-05-01,0.73
CE,230440,Ce-Fortaleza,Estoque,2022-06-01,676757.0
CE,230440,Ce-Fortaleza,Admissões,2022-06-01,26264.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-06-01,20953.0
CE,230440,Ce-Fortaleza,Saldos,2022-06-01,5311.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-06-01,0.83
CE,230440,Ce-Fortaleza,Estoque,2022-07-01,681772.0
CE,230440,Ce-Fortaleza,Admissões,2022-07-01,26986.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-07-01,21971.0
CE,230440,Ce-Fortaleza,Saldos,2022-07-01,5015.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-07-01,0.78
CE,230440,Ce-Fortaleza,Estoque,2022-08-01,683511.0
CE,230440,Ce-Fortaleza,Admissões,2022-08-01,26035.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-08-01,24296.0
CE,230440,Ce-Fortaleza,Saldos,2022-08-01,1739.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-08-01,0.27
CE,230440,Ce-Fortaleza,Estoque,2022-09-01,689376.0
CE,230440,Ce-Fortaleza,Admissões,2022-09-01,27743.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-09-01,21878.0
CE,230440,Ce-Fortaleza,Saldos,2022-09-01,5865.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-09-01,0.9
CE,230440,Ce-Fortaleza,Estoque,2022-10-01,691986.0
CE,230440,Ce-Fortaleza,Admissões,2022-10-01,24230.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-10-01,21620.0
CE,230440,Ce-Fortaleza,Saldos,2022-10-01,2610.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-10-01,0.4
CE,230440,Ce-Fortaleza,Estoque,2022-11-01,697768.0
CE,230440,Ce-Fortaleza,Admissões,2022-11-01,25989.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-11-01,20207.0
CE,230440,Ce-Fortaleza,Saldos,2022-11-01,5782.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-11-01,0.87
CE,230440,Ce-Fortaleza,Estoque,2022-12-01,695969.0
CE,230440,Ce-Fortaleza,Admissões,2022-12-01,18358.0
CE,230440,Ce-Fortaleza,Desligamentos,2022-12-01,20157.0
CE,230440,Ce-Fortaleza,Saldos,2022-12-01,-1799.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2022-12-01,-0.27
CE,230440,Ce-Fortaleza,Estoque,2023-01-01,694498.0
CE,230440,Ce-Fortaleza,Admissões,2023-01-01,26137.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-01-01,27608.0
CE,230440,Ce-Fortaleza,Saldos,2023-01-01,-1471.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-01-01,-0.23
CE,230440,Ce-Fortaleza,Estoque,2023-02-01,696214.0
CE,230440,Ce-Fortaleza,Admissões,2023-02-01,23595.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-02-01,21879.0
CE,230440,Ce-Fortaleza,Saldos,2023-02-01,1716.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-02-01,0.25
CE,230440,Ce-Fortaleza,Estoque,2023-03-01,699392.0
CE,230440,Ce-Fortaleza,Admissões,2023-03-01,27199.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-03-01,24021.0
CE,230440,Ce-Fortaleza,Saldos,2023-03-01,3178.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-03-01,0.48
CE,230440,Ce-Fortaleza,Estoque,2023-04-01,702968.0
CE,230440,Ce-Fortaleza,Admissões,2023-04-01,25866.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-04-01,22290.0
CE,230440,Ce-Fortaleza,Saldos,2023-04-01,3576.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-04-01,0.54
CE,230440,Ce-Fortaleza,Estoque,2023-05-01,705300.0
CE,230440,Ce-Fortaleza,Admissões,2023-05-01,26632.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-05-01,24300.0
CE,230440,Ce-Fortaleza,Saldos,2023-05-01,2332.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-05-01,0.35
CE,230440,Ce-Fortaleza,Estoque,2023-06-01,708889.0
CE,230440,Ce-Fortaleza,Admissões,2023-06-01,26715.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-06-01,23126.0
CE,230440,Ce-Fortaleza,Saldos,2023-06-01,3589.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-06-01,0.53
CE,230440,Ce-Fortaleza,Estoque,2023-07-01,712098.0
CE,230440,Ce-Fortaleza,Admissões,2023-07-01,26491.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-07-01,23282.0
CE,230440,Ce-Fortaleza,Saldos,2023-07-01,3209.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-07-01,0.48
CE,230440,Ce-Fortaleza,Estoque,2023-08-01,717307.0
CE,230440,Ce-Fortaleza,Admissões,2023-08-01,30305.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-08-01,25096.0
CE,230440,Ce-Fortaleza,Saldos,2023-08-01,5209.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-08-01,0.77
CE,230440,Ce-Fortaleza,Estoque,2023-09-01,721676.0
CE,230440,Ce-Fortaleza,Admissões,2023-09-01,27319.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-09-01,22950.0
CE,230440,Ce-Fortaleza,Saldos,2023-09-01,4369.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-09-01,0.64
CE,230440,Ce-Fortaleza,Estoque,2023-10-01,724766.0
CE,230440,Ce-Fortaleza,Admissões,2023-10-01,26605.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-10-01,23515.0
CE,230440,Ce-Fortaleza,Saldos,2023-10-01,3090.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-10-01,0.45
CE,230440,Ce-Fortaleza,Estoque,2023-11-01,727234.0
CE,230440,Ce-Fortaleza,Admissões,2023-11-01,25629.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-11-01,23161.0
CE,230440,Ce-Fortaleza,Saldos,2023-11-01,2468.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-11-01,0.36
CE,230440,Ce-Fortaleza,Estoque,2023-12-01,725669.0
CE,230440,Ce-Fortaleza,Admissões,2023-12-01,20668.0
CE,230440,Ce-Fortaleza,Desligamentos,2023-12-01,22233.0
CE,230440,Ce-Fortaleza,Saldos,2023-12-01,-1565.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2023-12-01,-0.23
CE,230440,Ce-Fortaleza,Estoque,2024-01-01,727584.0
CE,230440,Ce-Fortaleza,Admissões,2024-01-01,27789.0
CE,230440,Ce-Fortaleza,Desligamentos,2024-01-01,25874.0
CE,230440,Ce-Fortaleza,Saldos,2024-01-01,1915.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2024-01-01,0.26
CE,230440,Ce-Fortaleza,Estoque,2024-02-01,731054.0
CE,230440,Ce-Fortaleza,Admissões,2024-02-01,27190.0
CE,230440,Ce-Fortaleza,Desligamentos,2024-02-01,23720.0
CE,230440,Ce-Fortaleza,Saldos,2024-02-01,3470.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2024-02-01,0.48
CE,230440,Ce-Fortaleza,Estoque,2024-03-01,734458.0
CE,230440,Ce-Fortaleza,Admissões,2024-03-01,27803.0
CE,230440,Ce-Fortaleza,Desligamentos,2024-03-01,24399.0
CE,230440,Ce-Fortaleza,Saldos,2024-03-01,3404.0
CE,230440,Ce-Fortaleza,Variação Relativa (%),2024-03-01,0.47
RN,240810,Rn-Natal,Estoque,2020-01-01,194084.0
RN,240810,Rn-Natal,Admissões,2020-01-01,5247.0
RN,240810,Rn-Natal,Desligamentos,2020-01-01,5905.0
RN,240810,Rn-Natal,Saldos,2020-01-01,-658.0
RN,240810,Rn-Natal,Estoque,2020-02-01,194084.0
RN,240810,Rn-Natal,Admissões,2020-02-01,4848.0
RN,240810,Rn-Natal,Desligamentos,2020-02-01,5299.0
RN,240810,Rn-Natal,Saldos,2020-02-01,-451.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-02-01,-0.25
RN,240810,Rn-Natal,Estoque,2020-03-01,193167.0
RN,240810,Rn-Natal,Admissões,2020-03-01,5004.0
RN,240810,Rn-Natal,Desligamentos,2020-03-01,5921.0
RN,240810,Rn-Natal,Saldos,2020-03-01,-917.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-03-01,-0.5
RN,240810,Rn-Natal,Estoque,2020-04-01,188482.0
RN,240810,Rn-Natal,Admissões,2020-04-01,2150.0
RN,240810,Rn-Natal,Desligamentos,2020-04-01,6835.0
RN,240810,Rn-Natal,Saldos,2020-04-01,-4685.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-04-01,-2.53
RN,240810,Rn-Natal,Estoque,2020-05-01,186864.0
RN,240810,Rn-Natal,Admissões,2020-05-01,2601.0
RN,240810,Rn-Natal,Desligamentos,2020-05-01,4219.0
RN,240810,Rn-Natal,Saldos,2020-05-01,-1618.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-05-01,-0.89
RN,240810,Rn-Natal,Estoque,2020-06-01,187665.0
RN,240810,Rn-Natal,Admissões,2020-06-01,4166.0
RN,240810,Rn-Natal,Desligamentos,2020-06-01,3365.0
RN,240810,Rn-Natal,Saldos,2020-06-01,801.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-06-01,0.46
RN,240810,Rn-Natal,Estoque,2020-07-01,186851.0
RN,240810,Rn-Natal,Admissões,2020-07-01,3503.0
RN,240810,Rn-Natal,Desligamentos,2020-07-01,4317.0
RN,240810,Rn-Natal,Saldos,2020-07-01,-814.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-07-01,-0.41
RN,240810,Rn-Natal,Estoque,2020-08-01,187542.0
RN,240810,Rn-Natal,Admissões,2020-08-01,4687.0
RN,240810,Rn-Natal,Desligamentos,2020-08-01,3996.0
RN,240810,Rn-Natal,Saldos,2020-08-01,691.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-08-01,0.38
RN,240810,Rn-Natal,Estoque,2020-09-01,189732.0
RN,240810,Rn-Natal,Admissões,2020-09-01,6436.0
RN,240810,Rn-Natal,Desligamentos,2020-09-01,4246.0
RN,240810,Rn-Natal,Saldos,2020-09-01,2190.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-09-01,1.22
RN,240810,Rn-Natal,Estoque,2020-10-01,191841.0
RN,240810,Rn-Natal,Admissões,2020-10-01,6409.0
RN,240810,Rn-Natal,Desligamentos,2020-10-01,4300.0
RN,240810,Rn-Natal,Saldos,2020-10-01,2109.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-10-01,1.16
RN,240810,Rn-Natal,Estoque,2020-11-01,194018.0
RN,240810,Rn-Natal,Admissões,2020-11-01,6753.0
RN,240810,Rn-Natal,Desligamentos,2020-11-01,4576.0
RN,240810,Rn-Natal,Saldos,2020-11-01,2177.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-11-01,1.19
RN,240810,Rn-Natal,Estoque,2020-12-01,193551.0
RN,240810,Rn-Natal,Admissões,2020-12-01,5306.0
RN,240810,Rn-Natal,Desligamentos,2020-12-01,5773.0
RN,240810,Rn-Natal,Saldos,2020-12-01,-467.0
RN,240810,Rn-Natal,Variação Relativa (%),2020-12-01,-0.22
RN,240810,Rn-Natal,Estoque,2021-01-01,194915.0
RN,240810,Rn-Natal,Admissões,2021-01-01,6257.0
RN,240810,Rn-Natal,Desligamentos,2021-01-01,4893.0
RN,240810,Rn-Natal,Saldos,2021-01-01,1364.0
RN,240810,Rn-Natal,Variação Relativa (%),2021-01-01,0.73
RN,240810,Rn-Natal,Estoque,2021-02-01,197094.0
RN,240810,Rn-Natal,Admissões,2021-02-01,6671.0
