CHAVE FINAL;Ano;Natureza da Receita;Fonte;Receita Local;Categ. Econ. Rec;DIC RCL
201819909911;2018;19909911;241;6716;1;Outras Receitas Correntes
201819909911;2018;19909911;241;6724;1;Outras Receitas Correntes
201819909911;2018;19909911;241;6735;1;Outras Receitas Correntes
201813210011;2018;13210011;241;9128;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;241;9129;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;241;9147;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;241;9149;1;Rendimentos de Aplicação Financeira
201813100111;2018;13100111;241;9219;1;Outras Receitas Patrimoniais
201816909911;2018;16909911;241;9230;1;Receita de Serviços
201819909911;2018;19909911;241;9711;1;Outras Receitas Correntes
201819909911;2018;19909911;241;9750;1;Outras Receitas Correntes
201813210011;2018;13210011;242;6108;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;242;6127;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;242;6190;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;242;6276;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;243;6291;1;Rendimentos de Aplicação Financeira
201817289911;2018;17289911;243;9528;1;Outras Transferências Correntes
201813210011;2018;13210011;244;6134;1;Rendimentos de Aplicação Financeira
201817180311;2018;17180311;244;6290;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6317;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6320;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6324;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6326;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6327;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6328;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6329;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6330;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6331;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6332;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6333;1;Outras Transferências Correntes
201817280311;2018;17280311;244;6424;1;Outras Transferências Correntes
201817180311;2018;17180311;244;6786;1;Outras Transferências Correntes
201813210011;2018;13210011;245;6132;1;Rendimentos de Aplicação Financeira
201817180411;2018;17180411;245;6393;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6400;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6410;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6427;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6429;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6433;1;Outras Transferências Correntes
201817180411;2018;17180411;245;6489;1;Outras Transferências Correntes
201813210011;2018;13210011;246;6160;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;246;6215;1;Rendimentos de Aplicação Financeira
201817400011;2018;17400011;246;6374;1;Outras Transferências Correntes
201817400011;2018;17400011;246;9350;1;Outras Transferências Correntes
201813210011;2018;13210011;247;6223;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;248;9145;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;249;6180;1;Rendimentos de Aplicação Financeira
201813210011;2018;13210011;249;6183;1;Rendimentos de Aplicação Financeira
201813210041;2018;13210041;249;6281;1;Rendimentos de Aplicações de Recursos Previdenciários
201813210041;2018;13210041;249;6283;1;Rendimentos de Aplicações de Recursos Previdenciários
201819900311;2018;19900311;249;6636;1;Compensação Financeira entre Regimes Previdenciários
201819229911;2018;19229911;249;6646;1;Outras Receitas Correntes
201819229911;2018;19229911;249;6647;1;Outras Receitas Correntes
201819229911;2018;19229911;249;6648;1;Outras Receitas Correntes
201819900311;2018;19900311;249;6664;1;Compensação Financeira entre Regimes Previdenciários
201812100421;2018;12100421;249;9685;1;Contribuição do Servidor para o Plano de Previdência
201812100421;2018;12100421;249;9689;1;Contribuição do Servidor para o Plano de Previdência
201813210011;2018;13210011;250;6209;1;Rendimentos de Aplicação Financeira
201816300111;2018;16300111;250;6221;1;Receita de Serviços
201911180111;2019;11180111;100;1111;1;IPTU
201911180111;2019;11180111;100;1112;1;IPTU
201911180113;2019;11180113;100;1113;1;IPTU
201911180113;2019;11180113;100;1114;1;IPTU
201911180111;2019;11180111;100;1115;1;IPTU
201911180113;2019;11180113;100;1116;1;IPTU
201911180113;2019;11180113;100;1117;1;IPTU
201911180111;2019;11180111;100;1121;1;IPTU
201911180111;2019;11180111;100;1122;1;IPTU
201911180113;2019;11180113;100;1123;1;IPTU
201911180113;2019;11180113;100;1124;1;IPTU
201911180111;2019;11180111;100;1125;1;IPTU
201911180113;2019;11180113;100;1126;1;IPTU
201911180113;2019;11180113;100;1127;1;IPTU
201911180141;2019;11180141;100;1211;1;ITBI
201911180231;2019;11180231;100;1311;1;ISS
201911180231;2019;11180231;100;1312;1;ISS
201911180233;2019;11180233;100;1313;1;ISS
201911180233;2019;11180233;100;1314;1;ISS
201911180231;2019;11180231;100;1315;1;ISS
201911180233;2019;11180233;100;1316;1;ISS
201911180233;2019;11180233;100;1317;1;ISS
201911180233;2019;11180233;100;1324;1;ISS
201911180233;2019;11180233;100;1326;1;ISS
201911180233;2019;11180233;100;1327;1;ISS
201911180231;2019;11180231;100;1331;1;ISS
201911180231;2019;11180231;100;1332;1;ISS
201911180231;2019;11180231;100;1333;1;ISS
201911180231;2019;11180231;100;1334;1;ISS
201911180231;2019;11180231;100;1335;1;ISS
201911180231;2019;11180231;100;1336;1;ISS
201911180231;2019;11180231;100;1341;1;ISS
201911180231;2019;11180231;100;1342;1;ISS
201911180231;2019;11180231;100;1343;1;ISS
201911180231;2019;11180231;100;1344;1;ISS
201911180231;2019;11180231;100;1345;1;ISS
201911180231;2019;11180231;100;1346;1;ISS
201911180231;2019;11180231;100;1351;1;ISS
201911180233;2019;11180233;100;1352;1;ISS
201911180233;2019;11180233;100;1353;1;ISS
201911180231;2019;11180231;100;1354;1;ISS
201911180233;2019;11180233;100;1355;1;ISS
201911180233;2019;11180233;100;1356;1;ISS
201911180231;2019;11180231;100;1361;1;ISS
201911180233;2019;11180233;100;1362;1;ISS
201911180233;2019;11180233;100;1363;1;ISS
201911180231;2019;11180231;100;1364;1;ISS
201911180233;2019;11180233;100;1365;1;ISS
201911180233;2019;11180233;100;1366;1;ISS
201911180231;2019;11180231;100;1371;1;ISS
201911180233;2019;11180233;100;1372;1;ISS
201911180231;2019;11180231;100;1374;1;ISS
201911180233;2019;11180233;100;1375;1;ISS
201911180233;2019;11180233;100;1376;1;ISS
201911180231;2019;11180231;100;1381;1;ISS
201911180233;2019;11180233;100;1383;1;ISS
201911180231;2019;11180231;100;1384;1;ISS
201911180233;2019;11180233;100;1385;1;ISS
201911180233;2019;11180233;100;1386;1;ISS
201911130311;2019;11130311;100;1467;1;IRRF
201911130341;2019;11130341;100;1468;1;IRRF
201911220111;2019;11220111;100;2112;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2113;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2114;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2115;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2116;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2117;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2141;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2142;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2143;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2145;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2146;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220113;2019;11220113;100;2147;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2221;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2222;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2223;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2224;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2225;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2226;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2227;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2231;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2232;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2233;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2234;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2235;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2236;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2237;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2241;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2242;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2243;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2244;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2245;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2246;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2247;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2251;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2252;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2253;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2255;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2256;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210113;2019;11210113;100;2257;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210111;2019;11210111;100;2271;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2311;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2321;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2371;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2381;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220111;2019;11220111;100;2641;1;Outros Impostos, Taxas e Contribuições de Melhoria
201919100111;2019;19100111;100;3011;1;Outras Receitas Correntes
201919100111;2019;19100111;100;3014;1;Outras Receitas Correntes
201911180112;2019;11180112;100;4111;1;IPTU
201911180112;2019;11180112;100;4112;1;IPTU
201911180114;2019;11180114;100;4113;1;IPTU
201911180142;2019;11180142;100;4121;1;ITBI
201911180232;2019;11180232;100;4131;1;ISS
201911180232;2019;11180232;100;4132;1;ISS
201911180234;2019;11180234;100;4133;1;ISS
201911180232;2019;11180232;100;4134;1;ISS
201911180232;2019;11180232;100;4135;1;ISS
201911180232;2019;11180232;100;4136;1;ISS
201911180232;2019;11180232;100;4137;1;ISS
201911180232;2019;11180232;100;4138;1;ISS
201911180232;2019;11180232;100;4139;1;ISS
201911180232;2019;11180232;100;4140;1;ISS
201911210112;2019;11210112;100;4143;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911180232;2019;11180232;100;4144;1;ISS
201911180232;2019;11180232;100;4145;1;ISS
201911180232;2019;11180232;100;4146;1;ISS
201911220112;2019;11220112;100;4151;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220112;2019;11220112;100;4152;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220114;2019;11220114;100;4153;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4161;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4162;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;4163;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911180232;2019;11180232;100;4221;1;ISS
201911180234;2019;11180234;100;4222;1;ISS
201919100111;2019;19100111;100;4241;1;Outras Receitas Correntes
201911180254;2019;11180254;100;4242;1;Outros Impostos, Taxas e Contribuições de Melhoria
201919100111;2019;19100111;100;4311;1;Outras Receitas Correntes
201919100111;2019;19100111;100;4511;1;Outras Receitas Correntes
201911210112;2019;11210112;100;4520;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4521;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;4522;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4523;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4524;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;4525;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4526;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4527;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;4528;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4529;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;4530;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;4531;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220112;2019;11220112;100;4538;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220112;2019;11220112;100;4539;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220114;2019;11220114;100;4540;1;Outros Impostos, Taxas e Contribuições de Melhoria
201919100111;2019;19100111;100;4711;1;Outras Receitas Correntes
201919909912;2019;19909912;100;4812;1;Outras Receitas Correntes
201919909912;2019;19909912;100;4921;1;Outras Receitas Correntes
201919100111;2019;19100111;100;4938;1;Outras Receitas Correntes
201919100111;2019;19100111;100;4941;1;Outras Receitas Correntes
201911180112;2019;11180112;100;5111;1;IPTU
201911180112;2019;11180112;100;5112;1;IPTU
201911180114;2019;11180114;100;5113;1;IPTU
201911180142;2019;11180142;100;5211;1;ITBI
201911180232;2019;11180232;100;5311;1;ISS
201911180232;2019;11180232;100;5312;1;ISS
201911180234;2019;11180234;100;5313;1;ISS
201911180232;2019;11180232;100;5314;1;ISS
201911180232;2019;11180232;100;5315;1;ISS
201911180232;2019;11180232;100;5316;1;ISS
201911180232;2019;11180232;100;5317;1;ISS
201911180232;2019;11180232;100;5318;1;ISS
201911180232;2019;11180232;100;5319;1;ISS
201911180232;2019;11180232;100;5320;1;ISS
201911180232;2019;11180232;100;5321;1;ISS
201911220112;2019;11220112;100;5511;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220112;2019;11220112;100;5512;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911220114;2019;11220114;100;5513;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5520;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5521;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;5522;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5523;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5524;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;5525;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5526;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5527;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;5528;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5529;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210112;2019;11210112;100;5530;1;Outros Impostos, Taxas e Contribuições de Melhoria
201911210114;2019;11210114;100;5531;1;Outros Impostos, Taxas e Contribuições de Melhoria
